attempt_id,user_id,exercise_id,timestamp,attempt_number,difficulty,connectivity_quality,device_type,hearts_before,is_correct,time_spent_seconds,hour_of_day,day_of_week,time_spent_outlier_flag,log1p_time_spent_seconds
59360,69,54,2026-04-16 18:47:23,2,2,0.811,mobile,4,True,17.9,18,3,False,2.9391619220655967
28591,138,83,2026-03-05 01:44:29,1,4,0.72,mobile,5,False,28.4,1,3,False,3.380994674344636
13418,295,63,2026-01-09 17:32:22,1,3,0.86,mobile,2,False,9.8,17,4,False,2.379546134130174
31603,503,104,2026-04-05 11:59:43,2,4,0.782,mobile,1,False,29.3,11,6,False,3.4111477125153233
25781,92,3,2026-01-18 18:10:38,2,1,0.694,mobile,1,True,25.7,18,6,False,3.2846635654062037
27009,584,77,2026-03-27 21:58:54,5,2,0.769,mobile,1,True,41.7,21,4,False,3.754198920234579
52698,111,16,2026-04-26 15:07:58,1,1,0.526,mobile,4,True,21.9,15,6,False,3.131136910560194
28593,505,17,2026-04-24 03:24:38,1,1,0.868,mobile,5,True,17.1,3,4,False,2.89591193827178
41196,352,49,2026-01-10 20:33:59,4,2,1.0,mobile,4,True,37.4,20,5,False,3.648057459593681
36746,154,118,2026-02-19 02:31:18,1,3,0.954,mobile,3,True,25.6,2,3,False,3.2809112157876537
40878,286,84,2026-04-30 10:07:38,1,3,0.753,mobile,5,True,31.4,10,3,False,3.4781584227982836
48877,558,97,2026-01-03 04:28:06,1,4,0.546,mobile,1,True,33.4,4,5,False,3.5380565643793527
50014,620,26,2026-02-19 20:41:37,1,5,0.619,desktop,1,False,38.7,20,3,False,3.681351187693145
984,753,42,2026-03-20 21:55:19,1,5,0.811,desktop,2,True,35.1,21,4,False,3.586292865338835
15468,765,13,2026-03-25 19:53:54,1,2,0.786,mobile,4,True,11.2,19,2,False,2.501435951739211
44453,537,1,2026-01-10 07:56:29,1,4,0.91,mobile,1,False,19.6,7,5,False,3.0252910757955354
41236,102,39,2026-03-11 05:58:50,1,1,0.9,mobile,3,True,33.1,5,2,False,3.529297384289471
25970,532,117,2026-02-23 06:29:57,1,4,0.811,mobile,4,False,31.9,6,0,False,3.493472657771326
13352,796,50,2026-02-09 17:24:05,2,3,0.851,mobile,2,False,89.6,17,0,False,4.506454213048934
58256,600,19,2026-02-15 00:33:07,1,4,1.0,desktop,2,True,32.6,0,6,False,3.5145260669691587
27727,402,22,2026-03-21 16:04:18,2,1,0.168,desktop,5,True,83.8,16,5,False,4.440295542797857
51925,524,77,2026-02-23 15:20:16,2,2,0.834,mobile,3,False,25.0,15,0,False,3.258096538021482
16776,267,118,2026-04-22 22:23:05,1,3,0.778,mobile,5,True,62.9,22,2,False,4.157319361383489
25968,430,61,2026-03-26 23:17:51,3,3,0.859,desktop,1,False,9.6,23,3,False,2.3608540011180215
24354,593,45,2026-02-24 16:01:00,4,4,0.649,mobile,4,True,43.5,16,1,False,3.7954891891721947
23745,368,29,2026-03-08 14:29:35,1,4,1.0,mobile,2,False,10.6,14,6,False,2.451005098112319
33404,128,9,2026-01-15 08:30:43,3,5,0.564,mobile,4,True,53.5,8,3,False,3.9982007016691985
11074,668,61,2026-03-30 09:35:30,1,3,0.747,desktop,3,True,10.5,9,0,False,2.4423470353692043
2160,571,43,2026-01-01 14:22:04,2,3,0.451,mobile,1,False,22.7,14,3,False,3.1654750481410856
12557,245,57,2026-04-27 06:10:30,2,4,0.293,mobile,1,True,63.2,6,0,False,4.162003210695915
11677,334,63,2026-01-11 06:42:19,1,3,0.506,mobile,3,True,45.7,6,6,False,3.8437441646748516
40502,74,49,2026-04-04 16:31:23,5,2,0.942,mobile,2,True,23.0,16,5,False,3.1780538303479458
41976,33,119,2026-01-03 21:01:13,1,1,0.488,tablet,3,False,47.9,21,5,False,3.8897773964808264
19247,272,28,2026-03-16 00:47:08,2,5,0.598,mobile,2,False,152.1,0,0,False,5.031091302663638
17175,69,28,2026-03-26 19:31:29,1,5,0.75,mobile,5,False,69.4,19,3,False,4.254193263163997
52976,223,68,2026-03-22 17:24:17,2,3,0.597,mobile,5,True,40.6,17,6,False,3.728100167267218
43195,128,106,2026-01-13 18:12:46,2,4,0.632,mobile,1,True,55.1,18,1,False,4.027135812528651
50635,209,88,2026-01-25 11:55:33,1,2,0.79,mobile,1,True,17.3,11,6,False,2.9069010598473755
25302,270,101,2026-01-09 11:12:21,1,1,0.737,mobile,2,False,24.2,11,4,False,3.2268439945173775
44839,770,18,2026-01-02 01:07:54,3,3,0.755,desktop,3,False,18.8,1,4,False,2.9856819377004897
31680,347,42,2026-01-28 01:16:11,3,5,0.642,mobile,2,True,37.0,1,2,False,3.6375861597263857
27352,496,45,2026-04-18 07:57:40,2,4,0.532,mobile,1,True,48.3,7,5,False,3.8979240810486444
43474,388,72,2026-04-12 19:50:05,1,5,0.796,desktop,5,False,13.5,19,6,False,2.6741486494265287
26668,559,15,2026-02-02 17:19:01,3,4,0.529,mobile,2,True,18.1,17,0,False,2.9496883350525844
17810,459,22,2026-04-12 22:24:44,1,1,0.919,desktop,2,True,24.9,22,6,False,3.254242968705492
41180,681,51,2026-04-18 23:50:24,2,5,0.825,mobile,3,True,14.3,23,5,False,2.72785282839839
42777,210,103,2026-03-20 18:06:33,1,3,0.723,mobile,4,True,21.4,18,4,False,3.109060958860994
33597,603,62,2026-01-13 13:39:39,1,1,0.947,mobile,4,True,19.1,13,1,False,3.0007198150650303
24989,128,26,2026-02-21 02:07:39,2,5,0.664,mobile,5,True,68.8,2,5,False,4.2456340097683265
47515,546,38,2026-03-27 16:24:48,2,3,0.639,mobile,1,True,41.1,16,4,False,3.7400477406883357
40902,206,59,2026-03-16 10:35:28,1,1,0.991,mobile,1,True,12.6,10,0,False,2.6100697927420065
13450,502,27,2026-02-07 00:02:47,1,2,0.864,mobile,2,True,52.5,0,5,False,3.979681653901961
32211,393,44,2026-04-09 18:30:42,1,3,0.435,mobile,1,False,38.4,18,3,False,3.673765816303888
52660,397,5,2026-02-22 01:43:12,1,4,0.889,mobile,2,False,59.0,1,6,False,4.0943445622221
16877,160,93,2026-02-09 17:41:34,2,4,0.647,tablet,3,True,22.7,17,0,False,3.1654750481410856
56649,434,77,2026-02-23 03:19:29,2,2,0.698,mobile,2,False,38.3,3,0,False,3.6712245188752153
40412,430,4,2026-02-05 21:28:53,1,5,0.981,desktop,5,True,34.8,21,3,False,3.5779478934066544
43839,632,100,2026-03-23 03:00:00,1,2,0.613,mobile,2,True,38.5,3,0,False,3.676300671907076
27798,712,80,2026-04-07 19:23:00,4,4,0.801,mobile,1,True,68.1,19,1,False,4.235554730773624
5764,610,114,2026-02-27 08:25:34,1,2,0.898,mobile,4,True,24.6,8,4,False,3.242592351485517
58838,395,75,2026-03-19 08:00:19,1,5,0.774,tablet,2,True,33.4,8,3,False,3.5380565643793527
13350,704,110,2026-04-28 03:14:38,3,3,1.0,desktop,4,True,4.1,3,1,False,1.62924053973028
6983,535,23,2026-02-03 19:31:07,1,5,0.79,mobile,4,True,11.6,19,1,False,2.533696813957432
7213,345,79,2026-03-04 14:45:52,2,5,0.684,desktop,1,False,67.3,14,2,False,4.223909766576744
42248,550,64,2026-04-28 11:17:38,3,3,1.0,mobile,5,False,16.8,11,1,False,2.8791984572980396
38574,196,93,2026-03-15 07:53:29,2,4,0.802,tablet,4,True,26.2,7,6,False,3.3032169733019514
2475,272,77,2026-02-07 12:07:43,3,2,0.696,mobile,2,True,17.4,12,5,False,2.91235066461494
28366,786,54,2026-02-18 12:25:00,1,2,1.0,mobile,2,True,17.2,12,2,False,2.9014215940827497
34764,317,108,2026-03-20 11:09:53,1,3,0.929,mobile,5,True,22.8,11,4,False,3.169685580677429
4205,700,53,2026-02-19 02:44:20,2,5,0.934,mobile,3,False,18.6,2,3,False,2.975529566236472
3864,101,1,2026-04-16 18:03:07,2,4,0.953,tablet,1,True,8.1,18,3,False,2.2082744135228043
21178,251,62,2026-01-29 11:45:21,1,1,0.874,mobile,3,True,24.2,11,3,False,3.2268439945173775
32531,546,51,2026-03-19 16:11:41,2,5,0.648,mobile,1,False,23.9,16,3,False,3.214867803470662
35223,186,110,2026-04-04 09:37:33,1,3,0.885,mobile,4,False,15.3,9,5,False,2.791165107812717
26815,497,31,2026-02-03 11:25:15,1,3,0.925,tablet,2,False,19.8,11,1,False,3.0349529867072724
20216,401,19,2026-02-07 19:53:47,1,4,0.488,mobile,2,True,25.0,19,5,False,3.258096538021482
40623,621,92,2026-01-15 18:30:31,1,3,0.871,mobile,4,False,52.8,18,3,False,3.9852734671677386
27814,510,53,2026-02-18 02:02:45,3,5,0.662,tablet,5,True,19.6,2,2,False,3.0252910757955354
49516,11,108,2026-01-24 08:20:26,2,3,0.671,mobile,4,True,35.8,8,5,False,3.6054978451748854
8110,574,88,2026-02-16 12:14:39,1,2,0.871,mobile,5,True,12.9,12,0,False,2.631888840136646
18579,259,75,2026-04-27 16:42:45,1,5,0.758,mobile,3,True,34.7,16,0,False,3.5751506887855933
38406,286,114,2026-02-14 16:22:29,1,2,0.882,mobile,1,True,13.0,16,5,False,2.6390573296152584
32432,721,32,2026-02-24 07:40:59,1,4,0.791,mobile,5,True,34.4,7,1,False,3.5667118201397288
14042,76,62,2026-03-28 05:02:00,2,1,0.609,mobile,4,True,38.4,5,5,False,3.673765816303888
58459,183,67,2026-02-04 20:31:06,3,4,0.811,mobile,3,True,20.4,20,2,False,3.0633909220278057
38378,33,75,2026-03-14 19:49:00,1,5,0.709,tablet,4,False,64.3,19,5,False,4.178992036282385
45935,205,39,2026-01-10 06:27:58,2,1,0.667,mobile,4,True,16.0,6,5,False,2.833213344056216
41352,227,106,2026-03-04 08:50:49,1,4,0.448,mobile,4,True,56.6,8,2,False,4.053522567701846
14942,25,34,2026-02-08 14:26:58,1,4,0.825,mobile,3,True,18.1,14,6,False,2.9496883350525844
23025,100,80,2026-02-10 10:40:37,1,4,0.94,mobile,1,False,24.8,10,1,False,3.250374491927572
21834,433,41,2026-01-15 16:27:06,5,4,1.0,tablet,5,True,12.0,16,3,False,2.5649493574615367
51165,687,16,2026-03-27 19:20:08,1,1,0.3,desktop,5,True,43.2,19,4,False,3.7887247890836524
43209,276,73,2026-01-10 01:27:50,1,5,0.697,mobile,4,True,36.3,1,5,False,3.6189933266497696
30822,51,96,2026-03-14 22:27:38,5,3,0.767,mobile,5,True,37.0,22,5,False,3.6375861597263857
59629,747,10,2026-03-12 23:29:27,1,1,0.758,mobile,4,True,43.7,23,3,False,3.7999735016195233
3201,519,4,2026-02-28 17:45:18,4,5,0.967,tablet,4,False,22.2,17,5,False,3.1441522786722644
25900,189,79,2026-03-04 00:49:12,1,5,0.892,desktop,3,False,48.2,0,2,False,3.8958936234982624
25061,351,57,2026-02-13 14:23:21,1,4,0.74,tablet,5,False,21.9,14,4,False,3.131136910560194
27608,313,73,2026-03-21 23:28:11,1,5,0.697,tablet,3,False,24.9,23,5,False,3.254242968705492
20055,616,3,2026-01-06 06:51:51,3,1,0.826,mobile,4,False,43.9,6,1,False,3.8044377947482086
22086,261,102,2026-02-13 23:52:05,2,3,0.872,desktop,4,False,24.3,23,4,False,3.2308043957334744
39343,534,89,2026-01-05 18:52:00,1,3,0.739,mobile,2,True,18.3,18,0,False,2.9601050959108397
43446,82,62,2026-01-25 08:38:11,1,1,0.824,desktop,1,False,17.8,8,6,False,2.9338568698359038
51826,554,104,2026-04-14 01:45:44,1,4,0.769,desktop,1,True,39.0,1,1,False,3.6888794541139363
6563,642,30,2026-02-01 04:49:58,3,4,0.473,mobile,2,True,34.3,4,6,False,3.563882963939251
21724,160,34,2026-02-15 18:25:18,1,4,0.703,tablet,4,False,27.9,18,6,False,3.3638415951183864
41226,615,43,2026-01-13 10:29:44,1,3,0.806,tablet,4,True,19.9,10,1,False,3.039749158970765
55702,580,44,2026-04-17 09:55:10,1,3,0.498,mobile,2,False,41.9,9,4,False,3.758871825933971
12308,771,105,2026-02-25 19:17:29,2,4,0.502,desktop,5,False,36.2,19,2,False,3.616308761279101
40413,367,5,2026-01-10 08:32:44,3,4,0.905,mobile,3,True,29.1,8,5,False,3.40452517175483
23883,313,87,2026-02-04 23:14:07,1,1,0.694,tablet,3,True,11.5,23,2,False,2.5257286443082556
1564,71,65,2026-04-15 03:57:17,1,2,0.846,mobile,3,False,19.9,3,2,False,3.039749158970765
7691,404,84,2026-03-07 14:41:39,1,3,0.819,desktop,1,True,10.8,14,5,False,2.468099531471619
35646,761,52,2026-04-22 01:48:43,1,2,0.651,mobile,1,True,19.9,1,2,False,3.039749158970765
5973,579,81,2026-03-26 16:52:17,2,3,0.988,mobile,4,True,28.9,16,3,False,3.3978584803966405
31266,687,104,2026-01-07 16:22:34,1,4,0.315,desktop,3,True,58.0,16,2,False,4.07753744390572
17360,418,67,2026-01-28 16:34:41,1,4,1.0,desktop,2,False,23.1,16,2,False,3.1822118404966093
1701,457,14,2026-02-15 04:59:56,1,4,0.969,mobile,2,False,26.7,4,6,False,3.3214324131932926
58836,235,58,2026-01-31 04:58:37,1,2,0.986,tablet,3,True,24.1,4,5,False,3.2228678461377385
29418,183,53,2026-02-14 13:39:21,1,5,0.895,mobile,3,False,16.8,13,5,False,2.8791984572980396
57732,549,99,2026-03-31 11:04:57,1,1,0.707,tablet,5,True,36.0,11,1,False,3.6109179126442243
34530,746,96,2026-02-06 07:15:44,3,3,0.938,mobile,3,True,21.4,7,4,False,3.109060958860994
39421,3,100,2026-03-17 01:07:23,1,2,0.7,mobile,2,True,39.1,1,1,False,3.6913763343125234
36241,346,29,2026-04-13 12:37:45,1,4,0.946,mobile,5,False,32.1,12,0,False,3.4995332823830174
244,429,19,2026-03-03 04:35:59,4,4,0.822,mobile,3,True,25.7,4,1,False,3.2846635654062037
18931,655,66,2026-03-25 03:24:31,2,3,0.907,tablet,5,True,33.3,3,2,False,3.535145354171894
14166,488,39,2026-04-21 11:06:13,2,1,0.749,mobile,4,True,41.9,11,1,False,3.758871825933971
6968,726,106,2026-03-20 00:28:50,1,4,0.68,desktop,1,False,22.9,0,4,False,3.173878458937465
9449,251,26,2026-01-09 00:58:32,1,5,1.0,mobile,2,True,28.1,0,4,False,3.370738174177447
20531,768,72,2026-04-10 00:31:03,1,5,0.849,mobile,2,False,39.8,0,4,False,3.708682081410116
47283,341,26,2026-02-16 23:14:03,1,5,0.796,desktop,1,False,73.8,23,0,False,4.314817884980432
34221,695,115,2026-02-16 22:51:25,1,1,0.576,mobile,4,False,22.2,22,0,False,3.1441522786722644
48648,325,7,2026-01-27 19:12:28,1,4,0.86,tablet,2,False,37.5,19,1,False,3.6506582412937387
23915,556,94,2026-01-29 10:15:49,2,3,0.822,mobile,5,False,27.3,10,3,False,3.342861804649192
19033,209,32,2026-02-27 00:37:33,1,4,0.897,mobile,1,True,30.0,0,4,False,3.4339872044851463
23325,766,18,2026-04-21 03:48:08,1,3,0.558,mobile,3,True,17.9,3,1,False,2.9391619220655967
2785,130,23,2026-02-09 08:35:21,2,5,0.832,mobile,4,True,15.4,8,0,False,2.797281334830153
20524,304,10,2026-02-18 04:16:28,2,1,0.693,mobile,4,False,41.0,4,2,False,3.7376696182833684
42957,443,20,2026-01-15 07:33:39,2,4,0.844,mobile,1,True,55.3,7,3,False,4.030694535145645
52879,685,44,2026-03-26 15:28:27,1,3,0.769,mobile,4,True,35.2,15,3,False,3.5890591188317256
38142,714,6,2026-01-16 09:31:06,1,2,0.856,mobile,4,True,29.1,9,4,False,3.40452517175483
6200,145,23,2026-01-15 15:00:09,1,5,0.699,mobile,3,True,33.4,15,3,False,3.5380565643793527
1527,757,63,2026-04-29 12:19:13,1,3,0.876,mobile,1,True,13.7,12,2,False,2.6878474937846906
51898,378,81,2026-02-09 16:05:32,1,3,0.81,mobile,5,True,72.8,16,0,False,4.301358731606427
26146,13,58,2026-02-10 17:17:02,2,2,0.838,mobile,1,False,19.3,17,1,False,3.0106208860477417
10229,634,115,2026-03-23 03:27:58,1,1,0.818,mobile,4,True,23.1,3,0,False,3.1822118404966093
50606,149,86,2026-01-07 05:03:44,3,4,0.573,desktop,4,False,16.5,5,2,False,2.8622008809294686
41139,332,36,2026-02-04 03:12:23,1,1,0.759,mobile,1,False,22.2,3,2,False,3.1441522786722644
56261,474,87,2026-04-25 17:37:24,1,1,0.751,mobile,3,True,18.2,17,5,False,2.954910279033736
7917,586,52,2026-01-05 14:34:23,2,2,0.883,tablet,2,False,23.1,14,0,False,3.1822118404966093
1378,115,35,2026-04-16 03:06:42,2,4,0.481,mobile,5,True,31.3,3,3,False,3.475067230228611
54602,442,114,2026-04-27 09:42:25,1,2,0.5,mobile,5,True,22.6,9,0,False,3.1612467120315646
51464,365,44,2026-01-07 04:53:54,2,3,0.811,mobile,3,True,24.4,4,2,False,3.2347491740244907
21826,500,48,2026-01-08 00:23:44,1,3,0.709,mobile,4,True,51.5,0,3,False,3.960813169597578
42235,580,70,2026-02-27 15:10:08,1,1,0.562,mobile,3,True,18.8,15,4,False,2.9856819377004897
9584,243,40,2026-03-16 10:37:16,1,5,1.0,tablet,2,True,14.9,10,0,False,2.766319109226186
2758,372,100,2026-03-13 21:26:31,3,2,0.639,mobile,3,True,36.7,21,4,False,3.629660094453965
6974,638,58,2026-03-13 21:41:55,3,2,0.81,mobile,2,True,13.3,21,4,False,2.6602595372658615
20807,434,91,2026-04-23 05:47:20,1,3,0.743,mobile,2,True,27.8,5,3,False,3.3603753871419
50952,711,73,2026-02-06 03:52:02,2,5,0.755,mobile,3,True,21.7,3,4,False,3.122364924487357
32244,365,95,2026-02-16 11:03:07,1,4,1.0,mobile,5,True,19.7,11,0,False,3.0301337002713233
32026,73,107,2026-03-23 20:47:53,1,4,0.923,mobile,3,True,18.1,20,0,False,2.9496883350525844
15644,430,65,2026-03-09 13:41:04,3,2,0.812,desktop,1,False,13.1,13,0,False,2.6461747973841225
41360,51,116,2026-04-01 19:46:33,2,4,1.0,mobile,3,True,32.4,19,2,False,3.5085558999826545
46014,443,66,2026-03-03 09:32:22,4,3,0.701,mobile,2,False,16.1,9,1,False,2.8390784635086144
26088,119,25,2026-04-20 03:10:51,1,5,0.923,mobile,3,False,22.2,3,0,False,3.1441522786722644
8303,183,72,2026-04-14 08:24:59,1,5,0.989,mobile,4,True,12.8,8,1,False,2.624668592163159
2031,343,43,2026-02-03 13:12:47,2,3,0.998,mobile,5,True,15.3,13,1,False,2.791165107812717
44554,312,47,2026-01-14 15:50:14,1,3,0.858,mobile,4,False,41.9,15,2,False,3.758871825933971
51508,78,24,2026-03-12 02:38:17,1,4,0.977,tablet,4,False,36.9,2,3,False,3.634951112088381
4228,311,51,2026-02-03 10:27:45,1,5,0.74,desktop,2,False,18.3,10,1,False,2.9601050959108397
5731,520,47,2026-03-14 07:05:52,2,3,0.854,mobile,4,True,20.0,7,5,False,3.044522437723423
30423,550,32,2026-03-05 01:15:03,1,4,0.923,mobile,1,True,21.5,1,3,False,3.1135153092103742
13778,288,20,2026-03-29 07:56:27,2,4,0.961,tablet,4,False,32.9,7,6,False,3.5234150143864045
23042,725,24,2026-01-18 23:33:39,1,4,0.88,mobile,4,True,73.7,23,6,False,4.3134800921387715
29621,289,74,2026-01-10 17:40:07,3,4,0.558,mobile,4,True,20.9,17,5,False,3.086486636822455
2085,704,5,2026-04-08 22:03:40,1,4,1.0,desktop,4,True,41.9,22,2,False,3.758871825933971
3828,76,26,2026-03-08 06:36:23,2,5,0.625,mobile,3,False,35.9,6,6,False,3.6082115510464816
13310,712,58,2026-02-26 11:19:43,1,2,0.787,mobile,5,True,30.2,11,3,False,3.4404180948154366
40834,604,103,2026-03-02 21:49:29,1,3,0.759,mobile,4,False,29.5,21,0,False,3.417726683613366
12782,691,103,2026-01-02 06:28:21,2,3,0.714,desktop,2,True,48.7,6,4,False,3.906004933102583
59613,82,96,2026-03-12 07:10:19,2,3,0.857,desktop,5,True,19.2,7,3,False,3.005682604407159
38788,501,104,2026-03-18 07:19:25,1,4,0.727,mobile,2,True,31.2,7,2,False,3.4719664525503626
26104,138,57,2026-02-14 08:20:04,1,4,0.943,mobile,5,True,23.2,8,5,False,3.186352633162641
15340,366,99,2026-04-25 11:31:22,2,1,0.548,mobile,2,True,23.3,11,5,False,3.190476350346503
50336,705,81,2026-04-05 12:53:40,2,3,0.964,mobile,3,True,38.6,12,6,False,3.6788291182604347
12101,14,31,2026-04-13 17:31:11,3,3,1.0,mobile,3,True,31.1,17,0,False,3.4688560301359703
5964,209,6,2026-04-26 12:13:42,1,2,0.811,mobile,3,True,43.2,12,6,False,3.7887247890836524
9787,653,62,2026-01-09 16:11:29,5,1,0.647,mobile,5,True,15.4,16,4,False,2.797281334830153
18613,535,120,2026-03-30 04:45:58,1,1,0.782,mobile,4,True,9.8,4,0,False,2.379546134130174
4000,717,68,2026-03-01 20:53:36,1,3,0.09,desktop,5,True,46.3,20,6,False,3.856510295497887
5429,230,1,2026-01-17 09:24:15,1,4,0.894,mobile,4,True,14.4,9,5,False,2.7343675094195836
34158,174,53,2026-01-03 10:17:11,1,5,0.582,mobile,2,False,29.4,10,5,False,3.414442608412176
23610,800,39,2026-03-11 22:27:23,1,1,0.727,mobile,2,True,28.0,22,2,False,3.367295829986474
50091,684,64,2026-03-09 06:04:47,5,3,0.42,tablet,1,True,30.8,6,0,False,3.459466289786131
35400,495,13,2026-01-01 01:49:25,4,2,0.732,mobile,5,True,17.3,1,3,False,2.9069010598473755
31210,605,45,2026-01-04 07:21:11,1,4,0.554,mobile,2,True,52.7,7,6,False,3.983413001514819
23833,91,98,2026-04-01 22:51:35,1,3,0.584,mobile,4,True,25.4,22,2,False,3.2733640101522705
56929,269,91,2026-01-13 03:12:23,1,3,0.737,tablet,2,True,25.8,3,1,False,3.288401887516811
33067,433,78,2026-01-19 15:30:38,1,1,0.898,tablet,1,True,8.9,15,0,False,2.2925347571405443
24658,155,5,2026-03-25 23:35:21,2,4,0.787,desktop,3,True,33.1,23,2,False,3.529297384289471
41595,536,99,2026-04-25 14:54:06,1,1,0.709,desktop,3,False,25.4,14,5,False,3.2733640101522705
24898,42,42,2026-01-20 20:13:01,2,5,0.799,mobile,4,True,26.8,20,1,False,3.3250360206965914
41359,363,1,2026-04-17 19:07:22,2,4,0.656,mobile,3,True,29.6,19,4,False,3.4210000089583352
17344,129,78,2026-01-20 05:02:31,1,1,0.782,mobile,1,True,9.6,5,1,False,2.3608540011180215
53507,127,86,2026-03-07 12:59:18,2,4,0.768,tablet,1,False,22.2,12,5,False,3.1441522786722644
18021,228,46,2026-04-17 06:09:15,1,4,1.0,desktop,5,True,44.1,6,4,False,3.8088822465086327
17771,260,78,2026-03-26 17:57:17,1,1,0.807,tablet,4,True,11.6,17,3,False,2.533696813957432
45970,155,11,2026-03-16 21:54:29,1,1,0.948,desktop,5,True,14.0,21,0,False,2.70805020110221
42106,728,2,2026-01-07 09:01:39,1,5,0.848,mobile,2,True,26.4,9,2,False,3.3105430133940246
26915,95,91,2026-01-27 23:46:34,3,3,0.844,mobile,2,True,30.5,23,1,False,3.449987545831587
15902,189,108,2026-03-10 03:21:22,1,3,0.885,desktop,3,True,8.4,3,1,False,2.2407096892759584
54186,56,103,2026-01-27 11:08:27,2,3,0.907,mobile,1,True,15.6,11,1,False,2.8094026953624978
37892,723,77,2026-01-05 08:13:39,1,2,0.964,desktop,1,False,26.4,8,0,False,3.3105430133940246
54102,318,96,2026-01-21 16:49:46,3,3,0.836,tablet,4,True,24.7,16,2,False,3.246490991901174
11329,576,72,2026-01-17 22:01:12,3,5,0.893,mobile,5,True,28.7,22,5,False,3.391147045808654
15579,127,24,2026-01-24 20:07:11,1,4,0.928,tablet,4,False,45.6,20,5,False,3.8416005411316
56631,191,92,2026-03-18 22:37:58,1,3,0.712,mobile,2,False,26.2,22,2,False,3.3032169733019514
16483,122,22,2026-04-08 10:32:46,1,1,0.844,mobile,5,True,39.7,10,2,False,3.7062280924485496
8804,551,112,2026-01-19 16:15:26,1,5,0.851,desktop,5,False,16.2,16,0,False,2.8449093838194073
30778,342,118,2026-02-09 11:54:58,1,3,0.715,mobile,2,True,37.9,11,0,False,3.6609942506244004
20890,307,1,2026-03-13 04:40:30,2,4,0.693,mobile,2,False,22.6,4,4,False,3.1612467120315646
48026,21,90,2026-01-08 12:00:59,4,3,0.555,tablet,4,True,36.3,12,3,False,3.6189933266497696
19596,604,42,2026-01-11 13:11:38,1,5,0.848,mobile,2,False,39.5,13,6,False,3.7013019741124933
33048,696,39,2026-03-29 02:56:37,3,1,0.683,mobile,3,True,11.5,2,6,False,2.5257286443082556
54600,522,52,2026-03-02 01:31:45,1,2,1.0,desktop,2,True,10.6,1,0,False,2.451005098112319
46828,528,56,2026-04-18 11:55:32,1,3,0.851,mobile,4,True,18.0,11,5,False,2.9444389791664403
41259,611,11,2026-03-16 14:38:28,2,1,1.0,mobile,5,True,11.3,14,0,False,2.509599262378372
58723,775,57,2026-03-02 18:36:35,3,4,1.0,mobile,4,True,18.9,18,0,False,2.990719731730447
28929,7,10,2026-02-26 20:28:33,1,1,0.903,mobile,4,True,26.1,20,3,False,3.299533727885655
10424,714,47,2026-01-06 23:02:14,1,3,0.817,mobile,3,True,42.1,23,1,False,3.763522997109702
4528,175,113,2026-02-03 03:36:01,2,2,0.825,mobile,4,True,12.3,3,1,False,2.5877640352277083
24225,415,99,2026-01-29 03:10:56,1,1,0.586,mobile,2,True,55.8,3,3,False,4.039536325727106
47227,571,42,2026-03-15 23:12:31,1,5,0.341,mobile,3,False,55.6,23,6,False,4.036008985209137
43393,532,3,2026-04-25 13:05:41,1,1,0.879,mobile,4,True,15.2,13,5,False,2.785011242238338
10416,455,89,2026-02-19 04:14:47,1,3,0.932,mobile,2,True,36.4,4,3,False,3.6216707044204863
20805,752,27,2026-02-13 03:45:01,1,2,0.296,desktop,1,True,89.0,3,4,False,4.499809670330265
47352,65,3,2026-01-25 14:28:09,3,1,0.879,tablet,4,True,23.6,14,6,False,3.202746442938317
16029,603,90,2026-03-18 06:22:59,2,3,1.0,mobile,1,False,14.7,6,2,False,2.7536607123542622
13490,130,63,2026-02-20 05:55:54,2,3,0.908,mobile,4,True,18.1,5,4,False,2.9496883350525844
58443,733,93,2026-03-14 21:46:59,1,4,0.654,desktop,1,True,15.8,21,5,False,2.8213788864092133
52797,708,117,2026-03-25 09:43:57,5,4,0.716,mobile,4,True,589.5582102008392,9,2,True,6.381068208595775
20499,463,14,2026-02-06 07:37:00,1,4,0.688,mobile,1,False,32.3,7,4,False,3.505557396986398
41432,55,47,2026-04-22 23:06:04,2,3,0.882,mobile,4,False,29.5,23,2,False,3.417726683613366
41951,7,60,2026-02-10 19:35:06,1,2,0.71,mobile,5,True,23.9,19,1,False,3.214867803470662
24483,270,9,2026-04-13 22:01:29,2,5,0.826,mobile,4,True,33.4,22,0,False,3.5380565643793527
52181,523,47,2026-04-23 09:25:43,4,3,0.992,mobile,4,True,10.9,9,3,False,2.4765384001174837
52918,364,59,2026-04-23 06:01:33,1,1,0.776,desktop,4,False,15.6,6,3,False,2.8094026953624978
25549,474,95,2026-04-10 16:10:18,1,4,0.689,mobile,2,True,53.9,16,4,False,4.005513348515485
37987,120,98,2026-01-01 15:17:00,1,3,0.531,mobile,5,True,29.6,15,3,False,3.4210000089583352
37976,312,116,2026-01-01 21:31:51,2,4,0.954,mobile,3,True,16.2,21,3,False,2.8449093838194073
51866,727,6,2026-02-25 21:01:24,1,2,0.874,mobile,1,True,24.2,21,2,False,3.2268439945173775
5248,712,41,2026-02-03 04:35:36,1,4,0.796,mobile,5,True,57.6,4,1,False,4.070734696582967
4814,733,95,2026-02-17 14:05:32,2,4,0.564,desktop,2,True,25.5,14,1,False,3.2771447329921766
